,state,year,Dem_state_leg,Rep_state_leg,Dem_state_exe,Dem_local_exe,Rep_local_exe,Dem_local_leg,Other_local_leg,Rep_local_leg,year_earliest,pre_Dem_state_leg,pre_Rep_state_leg,pre_Dem_state_exe,pre_Dem_local_exe,pre_Rep_local_exe,pre_Dem_local_leg,pre_Other_local_leg,pre_Rep_local_leg
184,Delaware,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Delaware,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Delaware,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Delaware,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Delaware,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Delaware,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Delaware,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Delaware,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Delaware,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Delaware,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Delaware,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Delaware,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Delaware,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Delaware,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Delaware,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Florida,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Florida,2001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Florida,2002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Florida,2003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Florida,2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Florida,2005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Florida,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Florida,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Florida,2008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Florida,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Florida,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Florida,2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Florida,2012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Florida,2013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Florida,2014,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Florida,2015,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Florida,2016,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Florida,2017,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Florida,2018,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Florida,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Florida,2020,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Florida,2021,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Florida,2022,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Florida,2023,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Georgia,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Georgia,2001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Georgia,2002,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Georgia,2003,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Georgia,2004,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Georgia,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Georgia,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Georgia,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Georgia,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Georgia,2009,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Georgia,2010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Georgia,2011,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Georgia,2012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Georgia,2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Georgia,2014,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Georgia,2015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Georgia,2016,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Georgia,2017,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Georgia,2018,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Georgia,2019,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Georgia,2020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Georgia,2021,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Georgia,2022,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Georgia,2023,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Guam,2000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Guam,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Guam,2002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Guam,2003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Guam,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Guam,2005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Guam,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Guam,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Guam,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Guam,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Guam,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Guam,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Guam,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Guam,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Guam,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Guam,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Guam,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Guam,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Guam,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Guam,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Guam,2020,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Guam,2021,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Guam,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Guam,2023,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Hawaii,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Hawaii,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Hawaii,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Hawaii,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Hawaii,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Hawaii,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Hawaii,2006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Hawaii,2007,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Hawaii,2008,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Hawaii,2009,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Hawaii,2010,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Hawaii,2011,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Hawaii,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Hawaii,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Hawaii,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Hawaii,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Hawaii,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Hawaii,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Hawaii,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Hawaii,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Hawaii,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Hawaii,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Hawaii,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Hawaii,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Idaho,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Idaho,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Idaho,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Idaho,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Idaho,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Idaho,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Idaho,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Idaho,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Idaho,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Idaho,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Idaho,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Idaho,2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Idaho,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Idaho,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Idaho,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Idaho,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Idaho,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Idaho,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Idaho,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Idaho,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Idaho,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Idaho,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Idaho,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Idaho,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Illinois,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Illinois,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Illinois,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Illinois,2003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Illinois,2004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Illinois,2005,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Illinois,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Illinois,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Illinois,2008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Illinois,2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Illinois,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Illinois,2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Illinois,2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Illinois,2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Illinois,2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Illinois,2015,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Illinois,2016,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Illinois,2017,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Illinois,2018,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Illinois,2019,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Illinois,2020,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Illinois,2021,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Illinois,2022,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Illinois,2023,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Indiana,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Indiana,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Indiana,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Indiana,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Indiana,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Indiana,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Indiana,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Indiana,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Indiana,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Indiana,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Indiana,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Indiana,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Indiana,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Indiana,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Indiana,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Indiana,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Indiana,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Indiana,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Indiana,2018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Indiana,2019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
